bgt_lokaal_id,vec_pand_outline,room,verdieping,appartement,ruimte,attachment,vec_pand_rooms,perceel_id,bag_pnd,bgt_geometry
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r68,,,,front,"POLYGON ((140225.7330644012 470871.3462529354, 140225.04505753532 470871.3468643378, 140225.04516212453 470870.1540173891, 140225.85300219656 470870.1546135341, 140225.84185070387 470871.3461562617, 140225.7330644012 470871.3462529354))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r68,,,,front,"POLYGON ((140225.7330644012 470871.3462529354, 140225.04505753532 470871.3468643378, 140225.04516212453 470870.1540173891, 140225.85300219656 470870.1546135341, 140225.84185070387 470871.3461562617, 140225.7330644012 470871.3462529354))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r7,kelder,1,magazijn,front-1,"POLYGON ((140224.83741440947 470863.89669285994, 140224.83812959213 470863.27694875275, 140224.4879532285 470863.27710718365, 140223.79773269992 470863.2774194613, 140223.804347648 470861.7346302845, 140226.66609312946 470861.71680626785, 140226.640835095 470864.9574163945, 140224.83618285262 470864.96390282986, 140224.83741440947 470863.89669285994))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r7,kelder,1,magazijn,front-1,"POLYGON ((140224.83741440947 470863.89669285994, 140224.83812959213 470863.27694875275, 140224.4879532285 470863.27710718365, 140223.79773269992 470863.2774194613, 140223.804347648 470861.7346302845, 140226.66609312946 470861.71680626785, 140226.640835095 470864.9574163945, 140224.83618285262 470864.96390282986, 140224.83741440947 470863.89669285994))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r8,kelder,1,cv-ruimte,front-1,"POLYGON ((140224.83741440947 470863.89669285994, 140224.83618285262 470864.96390282986, 140224.33277499935 470864.9657122214, 140223.85468486877 470864.9674306138, 140223.7904855254 470864.9676613646, 140223.79773269992 470863.2774194613, 140224.4879532285 470863.27710718365, 140224.49587568038 470863.9019795253, 140224.83741440947 470863.89669285994))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r8,kelder,1,cv-ruimte,front-1,"POLYGON ((140224.83741440947 470863.89669285994, 140224.83618285262 470864.96390282986, 140224.33277499935 470864.9657122214, 140223.85468486877 470864.9674306138, 140223.7904855254 470864.9676613646, 140223.79773269992 470863.2774194613, 140224.4879532285 470863.27710718365, 140224.49587568038 470863.9019795253, 140224.83741440947 470863.89669285994))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r9,begane grond,1,,front-1,"POLYGON ((140232.31084456766 470860.010241822, 140232.3088894751 470860.7858765322, 140231.69451964725 470860.7857825903, 140231.70177564374 470860.39153763076, 140230.21047611686 470860.3849511039, 140230.20917391806 470860.0047132317, 140232.31084456766 470860.010241822))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.a156024d36934ffaae15b9a4fdab92b1,"POLYGON ((140230.2126478826 470861.01909973443, 140230.2203155647 470863.2580383068, 140230.22260815438 470863.9274671391, 140230.22395444944 470864.32058097684, 140230.2464880446 470864.9455543513, 140231.65126294844 470870.2208274867, 140232.26941846602 470871.72925827286, 140232.2852705168 470871.8666505458, 140232.44908521406 470871.840229037, 140232.430590341 470871.7081208827, 140232.96179390105 470871.6121173834, 140233.1542769418 470872.7407479332, 140233.29478943686 470873.1217867967, 140234.39255725595 470872.9183359589, 140233.93959437014 470870.276048157, 140233.8241874101 470869.6028397943, 140233.0216348899 470864.98565011023, 140233.0463325293 470861.1973751417, 140233.05405929283 470860.01219689986, 140232.31084456766 470860.010241822, 140230.20917391806 470860.0047132317, 140230.21047611686 470860.3849511039, 140230.2126478826 470861.01909973443))",r9,begane grond,1,,front-1,"POLYGON ((140232.31084456766 470860.010241822, 140232.3088894751 470860.7858765322, 140231.69451964725 470860.7857825903, 140231.70177564374 470860.39153763076, 140230.21047611686 470860.3849511039, 140230.20917391806 470860.0047132317, 140232.31084456766 470860.010241822))",HVS00N3723,0402100001486151,"MULTIPOLYGON (((140222.549 470854.385, 140220.04 470853.407, 140207.789 470848.12, 140203.787 470846.393, 140204.697 470844.202, 140205.765 470844.274, 140212.174 470847.151, 140212.89 470845.691, 140222.868 470850.202, 140223.156 470849.567, 140225.615 470850.533, 140226.346 470849.529, 140228.828 470850.487, 140237.12 470856.345, 140233.218 470861.982, 140222.549 470854.385)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r1,2e VERDIEPING schaal 1:100,3,douche,front,"POLYGON ((140343.21756455477 470664.45108379563, 140343.21724325384 470663.59571123275, 140345.19045329985 470663.712544559, 140344.89372803402 470664.5390718926, 140343.21756455477 470664.45108379563))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r10,3e VERDIEPING schaal 1:100,4,loze ruimte,front,"POLYGON ((140354.30911599987 470658.512926086, 140354.30892920954 470658.8917485139, 140349.7614077234 470658.8919592657, 140349.76277401551 470658.5141335668, 140354.30911599987 470658.512926086))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r11,3e VERDIEPING schaal 1:100,4,douche,front,"POLYGON ((140351.3805983981 470662.6442990891, 140351.38440189906 470663.53537777264, 140350.54907852624 470663.52644375246, 140350.5517397543 470662.6648045544, 140351.3805983981 470662.6442990891))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r12,3e VERDIEPING schaal 1:100,4,hal,front,"POLYGON ((140351.37750722078 470661.9201025524, 140351.3805983981 470662.6442990891, 140350.5517397543 470662.6648045544, 140350.55403906747 470661.92034436896, 140351.37750722078 470661.9201025524))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r13,3e VERDIEPING schaal 1:100,4,toilet,front,"POLYGON ((140350.55403906747 470661.92034436896, 140350.5517397543 470662.6648045544, 140349.7476924399 470662.68469620246, 140349.75045563327 470661.92058034625, 140350.55403906747 470661.92034436896))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r14,1e VERDIEPING schaal 1:100,2,kamer,front,"POLYGON ((140338.11415346878 470661.13350301667, 140337.87407462322 470661.7870054859, 140337.67661125856 470661.7129949257, 140337.4783080359 470662.24180596083, 140337.67829221408 470662.3199316065, 140337.15474319656 470663.74504915444, 140335.17390431388 470663.63905168616, 140335.14760097224 470661.9040753091, 140334.35300952478 470661.9041621947, 140333.5713995538 470661.9042476608, 140333.56299145395 470657.71774946793, 140335.28855125213 470657.6982209213, 140335.47509270388 470658.5050725624, 140338.14238902778 470658.49401773483, 140338.13652825076 470659.2065300819, 140338.13351845997 470660.3555577315, 140338.11415346878 470661.13350301667))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r15,1e VERDIEPING schaal 1:100,2,rookgas,front,"POLYGON ((140337.87407462322 470661.7870054859, 140337.67829221408 470662.3199316065, 140337.4783080359 470662.24180596083, 140337.67661125856 470661.7129949257, 140337.87407462322 470661.7870054859))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r16,1e VERDIEPING schaal 1:100,2,douche/toilet,front,"POLYGON ((140337.15474319656 470663.74504915444, 140336.84973367123 470664.5752950575, 140335.14499055216 470664.4902326009, 140335.17390431388 470663.63905168616, 140337.15474319656 470663.74504915444))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r17,1e VERDIEPING schaal 1:100,,dakterras,front,"POLYGON ((140336.84973367123 470664.5752950575, 140336.06709339577 470666.7056674829, 140333.52404366143 470666.56290007173, 140333.5559949324 470664.4109456577, 140334.35420851543 470664.45077453717, 140335.14499055216 470664.4902326009, 140336.84973367123 470664.5752950575))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
G0402.35a2d40ea3b344aca9155f2ca70ca8cd,"POLYGON ((140325.43758117536 470659.8953413676, 140324.58882294543 470659.8910852997, 140324.58015200996 470660.82422323, 140324.56976787705 470661.94172990957, 140324.5638070733 470662.58321226307, 140324.59465448724 470665.65617842594, 140324.5654205836 470666.56732003397, 140327.1290501493 470666.71222876926, 140327.34370925356 470665.807886666, 140327.90395586466 470664.26628477965, 140328.58884622424 470662.3817070788, 140328.78464479034 470661.84293819935, 140329.05307608485 470661.1043095638, 140329.0477329884 470658.56791179226, 140328.18873175877 470658.56827091554, 140328.18422356324 470658.21798760147, 140326.39948601442 470658.22249443736, 140326.41300630802 470658.5690132943, 140325.67029300748 470658.56932380097, 140325.67913933474 470659.89557305066, 140325.43758117536 470659.8953413676))",r18,2e VERDIEPING schaal 1:100,3,balkon,front,"POLYGON ((140341.60516933523 470657.67812384904, 140343.30777746247 470657.66693796957, 140343.51878843104 470658.49329149, 140341.60514734266 470658.50114747754, 140341.60516933523 470657.67812384904))",HVS00N4216,0402100001517669,"MULTIPOLYGON (((140316.392 470654.129, 140315.3 470656.067, 140314.827 470656.907, 140314.783 470656.882, 140311.496 470655.036, 140311.291 470654.921, 140307.99 470650.308, 140307.319 470649.371, 140307.233 470649.316, 140308.619 470647.151, 140309.724 470647.79, 140317.448 470652.254, 140316.392 470654.129)))"
